mdse_item_i, co_loc_i, p_sls_d, customer_paid_price, own_retl_a, sls_retl_a, base_price
5505987,1964,5/27/18,0.99,0.99,0.99,0.99
5505987,1964,5/27/18,0.94,0.99,0.99,0.99
5505987,1964,5/28/18,0.94,0.99,0.99,0.99
5505987,1964,5/28/18,0.94,0.99,0.99,0.99
5505987,1964,5/31/18,0.94,0.99,0.99,0.99
5505987,1964,5/31/18,0.94,0.99,0.99,0.99
5505987,1964,6/1/18,0.99,0.99,0.99,0.99
5505987,1964,6/2/18,0.99,0.99,0.99,0.99
5505987,1964,6/5/18,0.99,0.99,0.99,0.99
5505987,1964,6/6/18,0.99,0.99,0.99,0.99
5505987,1964,6/9/18,0.94,0.99,0.99,0.99
5505987,1964,6/9/18,0.99,0.99,0.99,0.99
5505987,1964,6/10/18,0.99,0.99,0.99,0.99
5505987,1964,6/11/18,0.94,0.99,0.99,0.99
5505987,1965,5/10/18,1.12,1.12,1.12,1.12
5505987,1965,5/10/18,1.06,1.12,1.12,1.12
5505987,1965,5/12/18,1.12,1.12,1.12,1.12
5505987,1965,5/12/18,1.12,1.12,1.12,1.12
5505987,1965,5/12/18,1.12,1.12,1.12,1.12
5505987,1965,5/13/18,1.12,1.12,1.12,1.12
5505987,1965,5/13/18,1.12,1.12,1.12,1.12
5505987,1965,5/15/18,1.12,1.12,1.12,1.12
5505987,1965,5/15/18,1.12,1.12,1.12,1.12
5505987,1965,5/15/18,1.07,1.12,1.12,1.12
5505987,1965,5/16/18,1.12,1.12,1.12,1.12
5505987,1965,5/18/18,1.12,1.12,1.12,1.12
5505987,1965,5/18/18,1.06,1.12,1.12,1.12
5505987,1965,5/19/18,1.06,1.12,1.12,1.12
5505987,1965,5/19/18,1.12,1.12,1.12,1.12
5505987,1965,5/19/18,1.12,1.12,1.12,1.12
5505987,1965,5/19/18,1.12,1.12,1.12,1.12
5505987,1965,5/23/18,1.1,1.12,1.12,1.12
5505987,1965,5/23/18,1.1,1.12,1.12,1.12
5505987,1965,5/23/18,1.06,1.12,1.12,1.12
5505987,1965,5/24/18,1.12,1.12,1.12,1.12
5505987,1965,5/24/18,1.06,1.12,1.12,1.12
5505987,1965,5/29/18,1.06,1.12,1.12,1.12
5505987,1965,5/31/18,1.12,1.12,1.12,1.12
5505987,1965,5/31/18,1.12,1.12,1.12,1.12
5505987,1965,6/3/18,1.07,1.12,1.12,1.12
5505987,1965,6/3/18,1.12,1.12,1.12,1.12
5505987,1965,6/3/18,1.06,1.12,1.12,1.12
5505987,1965,6/4/18,1.06,1.12,1.12,1.12
5505987,1965,6/7/18,1.06,1.12,1.12,1.12
5505987,1965,6/7/18,1.06,1.12,1.12,1.12
5505987,1965,6/8/18,1.06,1.12,1.12,1.12
5505987,1965,6/8/18,1.06,1.12,1.12,1.12
5505987,1965,6/8/18,1.12,1.12,1.12,1.12
5505987,1965,6/9/18,1.12,1.12,1.12,1.12
5505987,1965,6/9/18,1.12,1.12,1.12,1.12
5505987,1965,6/10/18,1.06,1.12,1.12,1.12
5505987,1965,6/12/18,1.06,1.12,1.12,1.12
5505987,1965,6/12/18,1.12,1.12,1.12,1.12
5505987,1966,5/11/18,1.06,1.12,1.12,1.12
5505987,1966,5/11/18,1.06,1.12,1.12,1.12
5505987,1966,5/12/18,1.12,1.12,1.12,1.12
5505987,1966,5/12/18,1.12,1.12,1.12,1.12
5505987,1966,5/12/18,1.12,1.12,1.12,1.12
5505987,1966,5/15/18,1.12,1.12,1.12,1.12
5505987,1966,5/16/18,1.12,1.12,1.12,1.12
5505987,1966,5/16/18,1.06,1.12,1.12,1.12
5505987,1966,5/17/18,1.06,1.12,1.12,1.12
5505987,1966,5/19/18,1.12,1.12,1.12,1.12
5505987,1966,5/19/18,1.06,1.12,1.12,1.12
5505987,1966,5/23/18,1.12,1.12,1.12,1.12
5505987,1966,5/25/18,1.06,1.12,1.12,1.12
5505987,1966,5/25/18,1.06,1.12,1.12,1.12
5505987,1966,5/25/18,1.06,1.12,1.12,1.12
5505987,1966,5/25/18,1.06,1.12,1.12,1.12
5505987,1966,5/26/18,1.06,1.12,1.12,1.12
5505987,1966,5/26/18,1.12,1.12,1.12,1.12
5505987,1966,5/30/18,1.06,1.12,1.12,1.12
5505987,1966,6/2/18,1.06,1.12,1.12,1.12
5505987,1966,6/4/18,1.06,1.12,1.12,1.12
5505987,1966,6/6/18,1.12,1.12,1.12,1.12
5505987,1966,6/7/18,1.12,1.12,1.12,1.12
5505987,1967,5/12/18,1.06,1.12,1.12,1.12
5505987,1967,5/15/18,1.12,1.12,1.12,1.12
5505987,1967,5/18/18,1.12,1.12,1.12,1.12
5505987,1967,5/18/18,1.08,1.12,1.12,1.12
5505987,1967,5/19/18,1.12,1.12,1.12,1.12
5505987,1967,5/20/18,1.12,1.12,1.12,1.12
5505987,1967,5/24/18,1.12,1.12,1.12,1.12
5505987,1967,5/25/18,1.12,1.12,1.12,1.12
5505987,1967,5/25/18,1.12,1.12,1.12,1.12
5505987,1967,5/25/18,1.06,1.12,1.12,1.12
5505987,1967,5/25/18,1.12,1.12,1.12,1.12
5505987,1967,5/25/18,1.12,1.12,1.12,1.12
5505987,1967,5/26/18,1.06,1.12,1.12,1.12
5505987,1967,5/27/18,1.12,1.12,1.12,1.12
5505987,1967,5/28/18,1.12,1.12,1.12,1.12
5505987,1967,5/30/18,1.12,1.12,1.12,1.12
5505987,1967,5/30/18,1.12,1.12,1.12,1.12
5505987,1967,6/3/18,1.06,1.12,1.12,1.12
5505987,1967,6/4/18,1.12,1.12,1.12,1.12
5505987,1967,6/7/18,1.06,1.12,1.12,1.12
5505987,1967,6/7/18,1.06,1.12,1.12,1.12
5505987,1967,6/7/18,1.06,1.12,1.12,1.12
5505987,1967,6/8/18,1.12,1.12,1.12,1.12
5505987,1967,6/10/18,1.12,1.12,1.12,1.12
5505987,1967,6/10/18,1.12,1.12,1.12,1.12
5505987,1967,6/10/18,1.12,1.12,1.12,1.12
5505987,1967,6/10/18,1.12,1.12,1.12,1.12
5505987,1967,6/11/18,1.12,1.12,1.12,1.12
5505987,1968,5/11/18,0.99,0.99,0.99,0.99
5505987,1968,5/11/18,0.99,0.99,0.99,0.99
5505987,1968,5/11/18,0.99,0.99,0.99,0.99
5505987,1968,5/11/18,0.99,0.99,0.99,0.99
5505987,1968,5/11/18,0.99,0.99,0.99,0.99
5505987,1968,5/14/18,0.99,0.99,0.99,0.99
5505987,1968,5/15/18,0.99,0.99,0.99,0.99
5505987,1968,5/16/18,0.99,0.99,0.99,0.99
5505987,1968,5/16/18,0.94,0.99,0.99,0.99
5505987,1968,5/16/18,0.94,0.99,0.99,0.99
5505987,1968,5/18/18,0.99,0.99,0.99,0.99
5505987,1968,5/19/18,0.99,0.99,0.99,0.99
5505987,1968,5/19/18,0.99,0.99,0.99,0.99
5505987,1968,5/19/18,0.99,0.99,0.99,0.99
5505987,1968,5/19/18,0.94,0.99,0.99,0.99
5505987,1968,5/21/18,0.99,0.99,0.99,0.99
5505987,1968,5/23/18,0.94,0.99,0.99,0.99
5505987,1968,5/23/18,0.99,0.99,0.99,0.99
5505987,1968,5/23/18,0.99,0.99,0.99,0.99
5505987,1968,5/23/18,0.99,0.99,0.99,0.99
5505987,1968,5/23/18,0.99,0.99,0.99,0.99
5505987,1968,5/26/18,0.84,0.99,0.99,0.99
5505987,1968,5/27/18,0.99,0.99,0.99,0.99
5505987,1968,5/28/18,0.85,0.99,0.99,0.99
5505987,1968,5/30/18,0.94,0.99,0.99,0.99
5505987,1968,5/30/18,0.99,0.99,0.99,0.99
5505987,1968,5/31/18,0.99,0.99,0.99,0.99
5505987,1968,5/31/18,0.99,0.99,0.99,0.99
5505987,1968,6/2/18,0.99,0.99,0.99,0.99
5505987,1968,6/2/18,0.99,0.99,0.99,0.99
5505987,1968,6/2/18,0.99,0.99,0.99,0.99
5505987,1968,6/9/18,0.99,0.99,0.99,0.99
5505987,1968,6/10/18,0.94,0.99,0.99,0.99
5505987,1968,6/10/18,0.94,0.99,0.99,0.99
5505987,1968,6/12/18,0.99,0.99,0.99,0.99
5505987,1968,6/12/18,0.99,0.99,0.99,0.99
5505987,1969,5/13/18,1.06,1.12,1.12,1.12
5505987,1969,5/16/18,1.12,1.12,1.12,1.12
5505987,1969,5/19/18,1.06,1.12,1.12,1.12
5505987,1969,5/25/18,1.12,1.12,1.12,1.12
5505987,1969,5/28/18,1.12,1.12,1.12,1.12
5505987,1969,6/7/18,1.12,1.12,1.12,1.12
5505987,1969,6/7/18,1.12,1.12,1.12,1.12
5505987,1969,6/11/18,0.98,1.12,1.12,1.12
5505987,1969,6/12/18,1.12,1.12,1.12,1.12
5505987,1970,5/10/18,1.08,1.12,1.12,1.12
5505987,1970,5/11/18,1.12,1.12,1.12,1.12
5505987,1970,5/11/18,1.12,1.12,1.12,1.12
5505987,1970,5/12/18,1.12,1.12,1.12,1.12
5505987,1970,5/13/18,1.12,1.12,1.12,1.12
5505987,1970,5/14/18,1.08,1.12,1.12,1.12
5505987,1970,5/15/18,1.08,1.12,1.12,1.12
5505987,1970,5/15/18,1.08,1.12,1.12,1.12
5505987,1970,5/15/18,1.08,1.12,1.12,1.12
5505987,1970,5/16/18,1.12,1.12,1.12,1.12
5505987,1970,5/16/18,0.8,1.12,1.12,1.12
5505987,1970,5/18/18,1.12,1.12,1.12,1.12
5505987,1970,5/18/18,1.12,1.12,1.12,1.12
5505987,1970,5/19/18,1.12,1.12,1.12,1.12
5505987,1970,5/21/18,1.12,1.12,1.12,1.12
5505987,1970,5/22/18,1.12,1.12,1.12,1.12
5505987,1970,5/25/18,1.12,1.12,1.12,1.12
5505987,1970,5/25/18,1.12,1.12,1.12,1.12
5505987,1970,5/25/18,1.06,1.12,1.12,1.12
5505987,1970,5/26/18,1.12,1.12,1.12,1.12
5505987,1970,5/27/18,1.12,1.12,1.12,1.12
5505987,1970,5/27/18,1.12,1.12,1.12,1.12
5505987,1970,5/30/18,1.12,1.12,1.12,1.12
5505987,1970,6/1/18,1.12,1.12,1.12,1.12
5505987,1970,6/2/18,1.06,1.12,1.12,1.12
5505987,1970,6/2/18,1.12,1.12,1.12,1.12
5505987,1970,6/8/18,1.12,1.12,1.12,1.12
5505987,1970,6/9/18,1.12,1.12,1.12,1.12
5505987,1970,6/9/18,1.06,1.12,1.12,1.12
5505987,1970,6/11/18,1.12,1.12,1.12,1.12
5505987,1970,6/12/18,1.12,1.12,1.12,1.12
5505987,1970,6/12/18,1.12,1.12,1.12,1.12
5505987,1970,6/12/18,1.12,1.12,1.12,1.12
5505987,1971,5/11/18,1.12,1.12,1.12,1.12
5505987,1971,5/11/18,1.12,1.12,1.12,1.12
5505987,1971,5/11/18,1.06,1.12,1.12,1.12
5505987,1971,5/13/18,1.06,1.12,1.12,1.12
5505987,1971,5/13/18,1.06,1.12,1.12,1.12
5505987,1971,5/15/18,1.12,1.12,1.12,1.12
5505987,1971,5/19/18,1.1,1.12,1.12,1.12
5505987,1971,5/20/18,1.12,1.12,1.12,1.12
5505987,1971,5/21/18,1.06,1.12,1.12,1.12
5505987,1971,5/22/18,1.12,1.12,1.12,1.12
5505987,1971,5/23/18,1.06,1.12,1.12,1.12
5505987,1971,5/23/18,-1.06,1.12,1.12,1.12
5505987,1971,5/24/18,1.06,1.12,1.12,1.12
5505987,1971,5/24/18,1.06,1.12,1.12,1.12
5505987,1971,5/24/18,1.06,1.12,1.12,1.12
5505987,1971,5/24/18,1.12,1.12,1.12,1.12
5505987,1971,5/24/18,1.12,1.12,1.12,1.12
5505987,1971,5/25/18,1.12,1.12,1.12,1.12
5505987,1971,5/25/18,1.12,1.12,1.12,1.12
5505987,1971,5/26/18,1.12,1.12,1.12,1.12
5505987,1971,5/30/18,1.12,1.12,1.12,1.12
5505987,1971,5/31/18,1.12,1.12,1.12,1.12
5505987,1971,5/31/18,1.12,1.12,1.12,1.12
5505987,1971,6/1/18,1.12,1.12,1.12,1.12
5505987,1971,6/2/18,1.12,1.12,1.12,1.12
5505987,1971,6/2/18,1.06,1.12,1.12,1.12
5505987,1971,6/5/18,1.12,1.12,1.12,1.12
5505987,1971,6/7/18,1.12,1.12,1.12,1.12
5505987,1971,6/7/18,1.12,1.12,1.12,1.12
5505987,1971,6/7/18,1.12,1.12,1.12,1.12
5505987,1971,6/9/18,0.96,1.12,1.12,1.12
5505987,1971,6/9/18,1.12,1.12,1.12,1.12
5505987,1971,6/9/18,1.12,1.12,1.12,1.12
5505987,1971,6/10/18,1.12,1.12,1.12,1.12
5505987,1971,6/11/18,1.06,1.12,1.12,1.12
5505987,1971,6/11/18,1.12,1.12,1.12,1.12
5505987,1971,6/12/18,1.12,1.12,1.12,1.12
5505987,1973,6/2/18,1.12,1.12,1.12,1.12
5505987,1973,6/3/18,1.06,1.12,1.12,1.12
5505987,1973,6/3/18,1.12,1.12,1.12,1.12
5505987,1973,6/4/18,1.12,1.12,1.12,1.12
5505987,1973,6/5/18,1.12,1.12,1.12,1.12
5505987,1973,6/8/18,1.12,1.12,1.12,1.12
5505987,1973,6/8/18,1.06,1.12,1.12,1.12
5505987,1973,6/9/18,1.09,1.12,1.12,1.12
5505987,1973,6/12/18,1.12,1.12,1.12,1.12
5505987,1974,5/10/18,1.19,1.19,1.19,1.19
5505987,1974,5/11/18,1.19,1.19,1.19,1.19
5505987,1974,5/12/18,1.19,1.19,1.19,1.19
5505987,1974,5/12/18,1.19,1.19,1.19,1.19
5505987,1974,5/13/18,1.19,1.19,1.19,1.19
5505987,1974,5/13/18,1.19,1.19,1.19,1.19
5505987,1974,5/15/18,1.13,1.19,1.19,1.19
5505987,1974,5/16/18,1.19,1.19,1.19,1.19
5505987,1974,5/18/18,1.13,1.19,1.19,1.19
5505987,1974,5/18/18,1.13,1.19,1.19,1.19
5505987,1974,5/23/18,1.13,1.19,1.19,1.19
5505987,1974,5/23/18,1.19,1.19,1.19,1.19
5505987,1974,5/25/18,1.13,1.19,1.19,1.19
5505987,1974,5/25/18,1.13,1.19,1.19,1.19
5505987,1974,5/25/18,1.13,1.19,1.19,1.19
5505987,1974,5/25/18,1.13,1.19,1.19,1.19
5505987,1974,5/28/18,1.19,1.19,1.19,1.19
5505987,1974,5/29/18,1.19,1.19,1.19,1.19
5505987,1974,5/30/18,1.19,1.19,1.19,1.19
5505987,1974,5/30/18,1.19,1.19,1.19,1.19
5505987,1974,6/1/18,1.19,1.19,1.19,1.19
5505987,1974,6/1/18,1.13,1.19,1.19,1.19
5505987,1974,6/1/18,1.19,1.19,1.19,1.19
5505987,1974,6/2/18,1.13,1.19,1.19,1.19
5505987,1974,6/5/18,1.19,1.19,1.19,1.19
5505987,1974,6/6/18,1.13,1.19,1.19,1.19
5505987,1974,6/6/18,1.19,1.19,1.19,1.19
5505987,1974,6/7/18,1.19,1.19,1.19,1.19
5505987,1974,6/8/18,1.19,1.19,1.19,1.19
5505987,1974,6/8/18,1.13,1.19,1.19,1.19
5505987,1974,6/9/18,1.19,1.19,1.19,1.19
5505987,1974,6/9/18,1.13,1.19,1.19,1.19
5505987,1974,6/9/18,1.19,1.19,1.19,1.19
5505987,1974,6/9/18,1.19,1.19,1.19,1.19
5505987,1974,6/11/18,1.13,1.19,1.19,1.19
5505987,1974,6/11/18,1.19,1.19,1.19,1.19
5505987,1976,5/10/18,1.12,1.12,1.12,1.12
5505987,1976,5/12/18,1.12,1.12,1.12,1.12
5505987,1976,5/17/18,1.12,1.12,1.12,1.12
5505987,1976,5/19/18,1.06,1.12,1.12,1.12
5505987,1976,5/19/18,1.06,1.12,1.12,1.12
5505987,1976,5/26/18,1.12,1.12,1.12,1.12
5505987,1976,5/26/18,1.06,1.12,1.12,1.12
5505987,1976,5/26/18,1.12,1.12,1.12,1.12
5505987,1976,5/28/18,1.12,1.12,1.12,1.12
5505987,1976,5/30/18,1.06,1.12,1.12,1.12
5505987,1976,5/30/18,1.06,1.12,1.12,1.12
5505987,1976,6/1/18,1.12,1.12,1.12,1.12
5505987,1976,6/1/18,1.12,1.12,1.12,1.12
5505987,1976,6/1/18,1.12,1.12,1.12,1.12
5505987,1977,5/11/18,1.12,1.12,1.12,1.12
5505987,1977,5/13/18,1.06,1.12,1.12,1.12
5505987,1977,5/22/18,1.06,1.12,1.12,1.12
5505987,1977,5/23/18,1.12,1.12,1.12,1.12
5505987,1977,6/1/18,1.12,1.12,1.12,1.12
5505987,1977,6/1/18,1.12,1.12,1.12,1.12
5505987,1977,6/3/18,1.12,1.12,1.12,1.12
5505987,1977,6/12/18,1.12,1.12,1.12,1.12
5505987,1978,5/16/18,1.12,1.12,1.12,1.12
5505987,1978,5/20/18,1.12,1.12,1.12,1.12
5505987,1978,5/22/18,1.06,1.12,1.12,1.12
5505987,1978,5/23/18,1.06,1.12,1.12,1.12
5505987,1978,5/29/18,1.12,1.12,1.12,1.12
5505987,1978,5/31/18,1.06,1.12,1.12,1.12
5505987,1978,6/1/18,1.12,1.12,1.12,1.12
5505987,1978,6/3/18,1.12,1.12,1.12,1.12
5505987,1978,6/3/18,1.12,1.12,1.12,1.12
5505987,1978,6/4/18,1.12,1.12,1.12,1.12
5505987,1978,6/10/18,1.12,1.12,1.12,1.12
5505987,1979,5/11/18,1.12,1.12,1.12,1.12
5505987,1979,5/12/18,1.12,1.12,1.12,1.12
5505987,1979,5/13/18,1.12,1.12,1.12,1.12
5505987,1979,5/13/18,1.12,1.12,1.12,1.12
5505987,1979,5/14/18,1.12,1.12,1.12,1.12
5505987,1979,5/15/18,1.12,1.12,1.12,1.12
5505987,1979,5/19/18,1.12,1.12,1.12,1.12
5505987,1979,5/24/18,1.12,1.12,1.12,1.12
5505987,1979,5/24/18,1.12,1.12,1.12,1.12
5505987,1979,5/24/18,1.12,1.12,1.12,1.12
5505987,1979,5/24/18,1.12,1.12,1.12,1.12
5505987,1979,5/25/18,1.12,1.12,1.12,1.12
5505987,1979,5/25/18,1.12,1.12,1.12,1.12
5505987,1979,5/27/18,1.12,1.12,1.12,1.12
5505987,1979,5/30/18,1.12,1.12,1.12,1.12
5505987,1979,5/31/18,1.12,1.12,1.12,1.12
5505987,1979,6/1/18,1.12,1.12,1.12,1.12
5505987,1979,6/2/18,0.96,1.12,1.12,1.12
5505987,1979,6/2/18,0.96,1.12,1.12,1.12
5505987,1979,6/6/18,1.12,1.12,1.12,1.12
5505987,1979,6/6/18,1.06,1.12,1.12,1.12
5505987,1979,6/8/18,1.06,1.12,1.12,1.12
5505987,1979,6/8/18,1.12,1.12,1.12,1.12
5505987,1979,6/9/18,0.96,1.12,1.12,1.12
5505987,1979,6/10/18,1.12,1.12,1.12,1.12
5505987,1979,6/11/18,1.12,1.12,1.12,1.12
5505987,1980,5/10/18,1.12,1.12,1.12,1.12
5505987,1980,5/12/18,1.12,1.12,1.12,1.12
5505987,1980,5/12/18,1.12,1.12,1.12,1.12
5505987,1980,5/12/18,1.12,1.12,1.12,1.12
5505987,1980,5/13/18,1.06,1.12,1.12,1.12
5505987,1980,5/13/18,1.06,1.12,1.12,1.12
5505987,1980,5/13/18,1.06,1.12,1.12,1.12
5505987,1980,5/14/18,1.12,1.12,1.12,1.12
5505987,1980,5/16/18,1.06,1.12,1.12,1.12
5505987,1980,5/18/18,1.12,1.12,1.12,1.12
5505987,1980,5/18/18,1.12,1.12,1.12,1.12
5505987,1980,5/18/18,1.12,1.12,1.12,1.12
5505987,1980,5/21/18,1.06,1.12,1.12,1.12
5505987,1980,5/21/18,1.06,1.12,1.12,1.12
5505987,1980,5/23/18,1.12,1.12,1.12,1.12
5505987,1980,5/24/18,1.12,1.12,1.12,1.12
5505987,1980,5/25/18,1.06,1.12,1.12,1.12
5505987,1980,5/26/18,1.12,1.12,1.12,1.12
5505987,1980,5/27/18,1.12,1.12,1.12,1.12
5505987,1980,5/27/18,1.06,1.12,1.12,1.12
5505987,1980,5/28/18,1.12,1.12,1.12,1.12
5505987,1980,5/29/18,1.06,1.12,1.12,1.12
5505987,1980,5/29/18,1.06,1.12,1.12,1.12
5505987,1980,5/29/18,1.06,1.12,1.12,1.12
5505987,1980,6/1/18,1.06,1.12,1.12,1.12
5505987,1980,6/2/18,1.06,1.12,1.12,1.12
5505987,1980,6/3/18,1.12,1.12,1.12,1.12
5505987,1980,6/6/18,1.12,1.12,1.12,1.12
5505987,1980,6/7/18,1.12,1.12,1.12,1.12
5505987,1980,6/7/18,1.06,1.12,1.12,1.12
5505987,1980,6/9/18,1.12,1.12,1.12,1.12
5505987,1980,6/9/18,1.06,1.12,1.12,1.12
5505987,1980,6/9/18,1.12,1.12,1.12,1.12
5505987,1980,6/9/18,1.12,1.12,1.12,1.12
5505987,1980,6/10/18,1.06,1.12,1.12,1.12
5505987,1980,6/11/18,1.12,1.12,1.12,1.12
5505987,1981,5/12/18,1.06,1.12,1.12,1.12
5505987,1981,5/12/18,1.12,1.12,1.12,1.12
5505987,1981,5/12/18,1.12,1.12,1.12,1.12
5505987,1981,5/12/18,1.12,0,0,1.12
5505987,1981,5/12/18,1.12,0,0,1.12
5505987,1981,5/18/18,1.12,1.12,1.12,1.12
5505987,1981,5/20/18,1.12,1.12,1.12,1.12
5505987,1981,5/20/18,1.12,1.12,1.12,1.12
5505987,1981,5/20/18,1.06,1.12,1.12,1.12
5505987,1981,5/21/18,1.12,1.12,1.12,1.12
5505987,1981,5/24/18,1.12,1.12,1.12,1.12
5505987,1981,5/24/18,1.06,1.12,1.12,1.12
5505987,1981,5/26/18,1.12,1.12,1.12,1.12
5505987,1981,5/27/18,1.11,1.12,1.12,1.12
5505987,1981,6/2/18,1.12,1.12,1.12,1.12
5505987,1981,6/3/18,1.12,1.12,1.12,1.12
5505987,1981,6/4/18,1.12,1.12,1.12,1.12
5505987,1981,6/5/18,1.12,1.12,1.12,1.12
5505987,1981,6/10/18,1.12,1.12,1.12,1.12
5505987,1981,6/10/18,1.07,1.12,1.12,1.12
5505987,1981,6/10/18,1.12,1.12,1.12,1.12
5505987,1982,5/10/18,1.12,1.12,1.12,1.12
5505987,1982,5/10/18,1.12,1.12,1.12,1.12
5505987,1982,5/14/18,1.12,1.12,1.12,1.12
5505987,1982,5/16/18,1.12,1.12,1.12,1.12
5505987,1982,5/16/18,1.12,1.12,1.12,1.12
5505987,1982,5/17/18,1.12,1.12,1.12,1.12
5505987,1982,5/17/18,1.12,1.12,1.12,1.12
5505987,1982,5/17/18,1.12,1.12,1.12,1.12
5505987,1982,5/17/18,1.12,1.12,1.12,1.12
5505987,1982,5/17/18,1.12,1.12,1.12,1.12
5505987,1982,5/18/18,1.12,1.12,1.12,1.12
5505987,1982,5/18/18,1.12,1.12,1.12,1.12
5505987,1982,5/18/18,1.12,1.12,1.12,1.12
5505987,1982,5/19/18,1.06,1.12,1.12,1.12
5505987,1982,5/20/18,1.06,1.12,1.12,1.12
5505987,1982,5/21/18,1.01,1.12,1.12,1.12
5505987,1982,5/22/18,1.12,1.12,1.12,1.12
5505987,1982,5/23/18,1.12,1.12,1.12,1.12
5505987,1982,5/23/18,1.09,1.12,1.12,1.12
5505987,1982,5/23/18,1.06,1.12,1.12,1.12
5505987,1982,5/23/18,1.12,1.12,1.12,1.12
5505987,1982,5/24/18,1.12,1.12,1.12,1.12
5505987,1982,5/25/18,0.96,1.12,1.12,1.12
5505987,1982,5/25/18,1.12,1.12,1.12,1.12
5505987,1982,5/25/18,1.06,1.12,1.12,1.12
5505987,1982,5/26/18,1.12,1.12,1.12,1.12
5505987,1982,5/27/18,1.12,1.12,1.12,1.12
5505987,1982,5/27/18,1.12,1.12,1.12,1.12
5505987,1982,5/28/18,1.06,1.12,1.12,1.12
5505987,1982,5/29/18,1.06,1.12,1.12,1.12
5505987,1982,5/30/18,1.12,1.12,1.12,1.12
5505987,1982,5/30/18,1.12,1.12,1.12,1.12
5505987,1982,5/30/18,1.12,1.12,1.12,1.12
5505987,1982,6/2/18,1.12,1.12,1.12,1.12
5505987,1982,6/2/18,1.12,1.12,1.12,1.12
5505987,1982,6/2/18,1.06,1.12,1.12,1.12
5505987,1982,6/3/18,1.06,1.12,1.12,1.12
5505987,1982,6/4/18,1.12,1.12,1.12,1.12
5505987,1982,6/4/18,1.01,1.12,1.12,1.12
5505987,1982,6/4/18,1.12,1.12,1.12,1.12
5505987,1982,6/4/18,1.12,1.12,1.12,1.12
5505987,1982,6/4/18,1.12,1.12,1.12,1.12
5505987,1982,6/4/18,1.12,1.12,1.12,1.12
5505987,1982,6/4/18,1.12,1.12,1.12,1.12
5505987,1982,6/5/18,1.12,1.12,1.12,1.12
5505987,1982,6/6/18,1.12,1.12,1.12,1.12
5505987,1982,6/6/18,1.12,1.12,1.12,1.12
5505987,1982,6/7/18,1.06,1.12,1.12,1.12
5505987,1982,6/7/18,1.12,1.12,1.12,1.12
5505987,1982,6/8/18,1.06,1.12,1.12,1.12
5505987,1982,6/8/18,1.06,1.12,1.12,1.12
5505987,1982,6/9/18,1.06,1.12,1.12,1.12
5505987,1982,6/9/18,1.12,1.12,1.12,1.12
5505987,1982,6/9/18,1.12,1.12,1.12,1.12
5505987,1982,6/10/18,1.12,1.12,1.12,1.12
5505987,1982,6/12/18,1.12,1.12,1.12,1.12
5505987,1982,6/12/18,1.12,1.12,1.12,1.12
5505987,1983,5/13/18,1.12,1.12,1.12,1.12
5505987,1983,5/13/18,1.12,1.12,1.12,1.12
5505987,1983,5/13/18,1.12,1.12,1.12,1.12
5505987,1983,5/20/18,1.12,1.12,1.12,1.12
5505987,1983,5/25/18,1.07,1.12,1.12,1.12
5505987,1983,5/25/18,1.06,1.12,1.12,1.12
5505987,1983,5/26/18,1.06,1.12,1.12,1.12
5505987,1983,5/26/18,1.12,1.12,1.12,1.12
5505987,1983,5/26/18,1.12,1.12,1.12,1.12
5505987,1983,5/28/18,1.12,1.12,1.12,1.12
5505987,1983,5/31/18,1.12,1.12,1.12,1.12
5505987,1983,6/1/18,1.12,1.12,1.12,1.12
5505987,1983,6/1/18,1.12,1.12,1.12,1.12
5505987,1983,6/3/18,1.12,1.12,1.12,1.12
5505987,1983,6/4/18,1.12,1.12,1.12,1.12
5505987,1983,6/4/18,1.12,1.12,1.12,1.12
5505987,1983,6/9/18,1.12,1.12,1.12,1.12
5505987,1984,5/11/18,1.06,1.12,1.12,1.12
5505987,1984,5/11/18,1.06,1.12,1.12,1.12
5505987,1984,5/11/18,1.06,1.12,1.12,1.12
5505987,1984,5/11/18,1.06,1.12,1.12,1.12
5505987,1984,5/12/18,1.06,1.12,1.12,1.12
5505987,1984,5/14/18,1.06,1.12,1.12,1.12
5505987,1984,5/16/18,1.12,1.12,1.12,1.12
5505987,1984,5/17/18,1.12,1.12,1.12,1.12
5505987,1984,5/23/18,1.12,1.12,1.12,1.12
5505987,1984,5/27/18,1.06,1.12,1.12,1.12
5505987,1984,5/27/18,1.06,1.12,1.12,1.12
5505987,1984,5/28/18,1.12,1.12,1.12,1.12
5505987,1984,5/30/18,1.08,1.12,1.12,1.12
5505987,1984,5/31/18,1.12,1.12,1.12,1.12
5505987,1984,5/31/18,1.12,1.12,1.12,1.12
5505987,1984,6/1/18,1.01,1.12,1.12,1.12
5505987,1984,6/2/18,1.06,1.12,1.12,1.12
5505987,1984,6/2/18,1.12,1.12,1.12,1.12
5505987,1984,6/2/18,1.06,1.12,1.12,1.12
5505987,1984,6/4/18,1.06,1.12,1.12,1.12
5505987,1984,6/5/18,1.06,1.12,1.12,1.12
5505987,1984,6/5/18,1.06,1.12,1.12,1.12
5505987,1984,6/7/18,1.12,1.12,1.12,1.12
5505987,1984,6/8/18,1.06,1.12,1.12,1.12
5505987,1984,6/8/18,1.06,1.12,1.12,1.12
5505987,1984,6/8/18,1.06,1.12,1.12,1.12
5505987,1984,6/9/18,1.12,1.12,1.12,1.12
